site,sortVar,variable,value,cellID
Foy,-3783.05,Gomphonema angustum,0,1
Foy,-3763.63,Gomphonema angustum,0.006042296,1
Foy,-3744.07,Gomphonema angustum,0.006578947,1
Foy,-3724.37,Gomphonema angustum,0,1
Foy,-3704.53,Gomphonema angustum,0,1
Foy,-3684.54,Gomphonema angustum,0,1
Foy,-3664.42,Gomphonema angustum,0.003355705,1
Foy,-3644.15,Gomphonema angustum,0.010344828,1
Foy,-3623.74,Gomphonema angustum,0.017751479,1
Foy,-3603.18,Gomphonema angustum,0.006514658,1
Foy,-3582.48,Gomphonema angustum,0.016286645,1
Foy,-3551.14,Gomphonema angustum,0,1
Foy,-3519.47,Gomphonema angustum,0.013114754,1
Foy,-3498.17,Gomphonema angustum,0.012944984,1
Foy,-3476.72,Gomphonema angustum,0.00862069,1
Foy,-3455.11,Gomphonema angustum,0,1
Foy,-3433.35,Gomphonema angustum,0.006410256,1
Foy,-3411.44,Gomphonema angustum,0.033707865,1
Foy,-3389.37,Gomphonema angustum,0,1
Foy,-3367.14,Gomphonema angustum,0.005249344,1
Foy,-3344.75,Gomphonema angustum,0,1
Foy,-3322.21,Gomphonema angustum,0.006734007,1
Foy,-3299.5,Gomphonema angustum,0.003225806,1
Foy,-3288.09,Gomphonema angustum,0.006309148,1
Foy,-3276.63,Gomphonema angustum,0.002777778,1
Foy,-3253.6,Gomphonema angustum,0,1
Foy,-3230.41,Gomphonema angustum,0,1
Foy,-3207.05,Gomphonema angustum,0.012987013,1
Foy,-3183.52,Gomphonema angustum,0.008547009,1
Foy,-3159.83,Gomphonema angustum,0,1
Foy,-3135.97,Gomphonema angustum,0.016339869,1
Foy,-3123.97,Gomphonema angustum,0,1
Foy,-3111.94,Gomphonema angustum,0.012048193,1
Foy,-3087.74,Gomphonema angustum,0.013245033,1
Foy,-3063.37,Gomphonema angustum,0,1
Foy,-3038.82,Gomphonema angustum,0.003125,1
Foy,-3014.1,Gomphonema angustum,0.006578947,1
Foy,-2989.21,Gomphonema angustum,0.00304878,1
Foy,-2964.14,Gomphonema angustum,0.006410256,1
Foy,-2938.89,Gomphonema angustum,0.003236246,1
Foy,-2913.46,Gomphonema angustum,0.008571429,1
Foy,-2887.86,Gomphonema angustum,0.006472492,1
Foy,-2862.07,Gomphonema angustum,0,1
Foy,-2836.1,Gomphonema angustum,0.017857143,1
Foy,-2809.95,Gomphonema angustum,0,1
Foy,-2783.61,Gomphonema angustum,0,1
Foy,-2757.09,Gomphonema angustum,0,1
Foy,-2730.38,Gomphonema angustum,0.006711409,1
Foy,-2703.48,Gomphonema angustum,0.013245033,1
Foy,-2676.39,Gomphonema angustum,0.005865103,1
Foy,-2649.12,Gomphonema angustum,0,1
Foy,-2635.4,Gomphonema angustum,0.006514658,1
Foy,-2621.65,Gomphonema angustum,0.00621118,1
Foy,-2593.98,Gomphonema angustum,0.007915567,1
Foy,-2566.13,Gomphonema angustum,0.003246753,1
Foy,-2538.07,Gomphonema angustum,0,1
Foy,-2509.83,Gomphonema angustum,0.013422819,1
Foy,-2481.38,Gomphonema angustum,0,1
Foy,-2452.73,Gomphonema angustum,0,1
Foy,-2423.89,Gomphonema angustum,0,1
Foy,-2394.84,Gomphonema angustum,0.00273224,1
Foy,-2365.59,Gomphonema angustum,0,1
Foy,-2336.13,Gomphonema angustum,0,1
Foy,-2306.47,Gomphonema angustum,0.005681818,1
Foy,-2291.56,Gomphonema angustum,0.007142857,1
Foy,-2276.6,Gomphonema angustum,0,1
Foy,-2246.53,Gomphonema angustum,0.041322314,1
Foy,-2173,Gomphonema angustum,0,1
Foy,-2165,Gomphonema angustum,0.017857143,1
Foy,-2160,Gomphonema angustum,0,1
Foy,-2155,Gomphonema angustum,0,1
Foy,-2150,Gomphonema angustum,0,1
Foy,-2144,Gomphonema angustum,0.023255814,1
Foy,-2136,Gomphonema angustum,0,1
Foy,-2129,Gomphonema angustum,0.018018018,1
Foy,-2124,Gomphonema angustum,0.018018018,1
Foy,-2119,Gomphonema angustum,0,1
Foy,-2114,Gomphonema angustum,0.047619048,1
Foy,-2109,Gomphonema angustum,0,1
Foy,-2104,Gomphonema angustum,0,1
Foy,-2098,Gomphonema angustum,0,1
Foy,-2089,Gomphonema angustum,0,1
Foy,-2081,Gomphonema angustum,0,1
Foy,-2072,Gomphonema angustum,0,1
Foy,-2062,Gomphonema angustum,0,1
Foy,-2055,Gomphonema angustum,0,1
Foy,-2047,Gomphonema angustum,0,1
Foy,-2041,Gomphonema angustum,0,1
Foy,-2037,Gomphonema angustum,0,1
Foy,-2031,Gomphonema angustum,0,1
Foy,-2023,Gomphonema angustum,0,1
Foy,-2015,Gomphonema angustum,0,1
Foy,-2004,Gomphonema angustum,0,1
Foy,-1993,Gomphonema angustum,0,1
Foy,-1985,Gomphonema angustum,0,1
Foy,-1977,Gomphonema angustum,0,1
Foy,-1970,Gomphonema angustum,0,1
Foy,-1965,Gomphonema angustum,0,1
Foy,-1960,Gomphonema angustum,0,1
Foy,-1955,Gomphonema angustum,0,1
Foy,-1950,Gomphonema angustum,0,1
Foy,-1944,Gomphonema angustum,0,1
Foy,-1937,Gomphonema angustum,0,1
Foy,-1931,Gomphonema angustum,0,1
Foy,-1925,Gomphonema angustum,0,1
Foy,-1919,Gomphonema angustum,0,1
Foy,-1915,Gomphonema angustum,0,1
Foy,-1910,Gomphonema angustum,0,1
Foy,-1903,Gomphonema angustum,0,1
Foy,-1897,Gomphonema angustum,0,1
Foy,-1892,Gomphonema angustum,0,1
Foy,-1886,Gomphonema angustum,0,1
Foy,-1880,Gomphonema angustum,0,1
Foy,-1874,Gomphonema angustum,0,1
Foy,-1866,Gomphonema angustum,0,1
Foy,-1860,Gomphonema angustum,0,1
Foy,-1853,Gomphonema angustum,0,1
Foy,-1846,Gomphonema angustum,0,1
Foy,-1839,Gomphonema angustum,0,1
Foy,-1831,Gomphonema angustum,0,1
Foy,-1824,Gomphonema angustum,0,1
Foy,-1817,Gomphonema angustum,0.041450777,1
Foy,-1811,Gomphonema angustum,0,1
Foy,-1806,Gomphonema angustum,0,1
Foy,-1800,Gomphonema angustum,0,1
Foy,-1793,Gomphonema angustum,0,1
Foy,-1790,Gomphonema angustum,0,1
Foy,-1783,Gomphonema angustum,0,1
Foy,-1775,Gomphonema angustum,0,1
Foy,-1767,Gomphonema angustum,0,1
Foy,-1759,Gomphonema angustum,0,1
Foy,-1750,Gomphonema angustum,0,1
Foy,-1743,Gomphonema angustum,0,1
Foy,-1734,Gomphonema angustum,0,1
Foy,-1725,Gomphonema angustum,0,1
Foy,-1720,Gomphonema angustum,0,1
Foy,-1715,Gomphonema angustum,0,1
Foy,-1709,Gomphonema angustum,0.031413613,1
Foy,-1703,Gomphonema angustum,0,1
Foy,-1694,Gomphonema angustum,0,1
Foy,-1689,Gomphonema angustum,0,1
Foy,-1682,Gomphonema angustum,0,1
Foy,-1676,Gomphonema angustum,0,1
Foy,-1671,Gomphonema angustum,0,1
Foy,-1664,Gomphonema angustum,0.019230769,1
Foy,-1657,Gomphonema angustum,0,1
Foy,-1650,Gomphonema angustum,0,1
Foy,-1644,Gomphonema angustum,0,1
Foy,-1636,Gomphonema angustum,0,1
Foy,-1632,Gomphonema angustum,0,1
Foy,-1626,Gomphonema angustum,0,1
Foy,-1618,Gomphonema angustum,0,1
Foy,-1610,Gomphonema angustum,0.006153846,1
Foy,-1602,Gomphonema angustum,0,1
Foy,-1595,Gomphonema angustum,0.018018018,1
Foy,-1590,Gomphonema angustum,0,1
Foy,-1583,Gomphonema angustum,0.018181818,1
Foy,-1575,Gomphonema angustum,0,1
Foy,-1566,Gomphonema angustum,0,1
Foy,-1554,Gomphonema angustum,0,1
Foy,-1543,Gomphonema angustum,0,1
Foy,-1526,Gomphonema angustum,0,1
Foy,-1513,Gomphonema angustum,0,1
Foy,-1505,Gomphonema angustum,0,1
Foy,-1499,Gomphonema angustum,0,1
Foy,-1494,Gomphonema angustum,0,1
Foy,-1489,Gomphonema angustum,0,1
Foy,-1484,Gomphonema angustum,0,1
Foy,-1458,Gomphonema angustum,0,1
Foy,-1454,Gomphonema angustum,0,1
Foy,-1448,Gomphonema angustum,0,1
Foy,-1440,Gomphonema angustum,0,1
Foy,-1432,Gomphonema angustum,0,1
Foy,-1421,Gomphonema angustum,0,1
Foy,-1406,Gomphonema angustum,0,1
Foy,-1399,Gomphonema angustum,0,1
Foy,-1393,Gomphonema angustum,0,1
Foy,-1388,Gomphonema angustum,0,1
Foy,-1383,Gomphonema angustum,0,1
Foy,-1374,Gomphonema angustum,0,1
Foy,-1365,Gomphonema angustum,0,1
Foy,-1356,Gomphonema angustum,0,1
Foy,-1347,Gomphonema angustum,0,1
Foy,-1338,Gomphonema angustum,0,1
Foy,-1331,Gomphonema angustum,0,1
Foy,-1314,Gomphonema angustum,0.074074074,1
Foy,-1308,Gomphonema angustum,0,1
Foy,-1302,Gomphonema angustum,0,1
Foy,-1295,Gomphonema angustum,0,1
Foy,-1289,Gomphonema angustum,0.002890173,1
Foy,-1284,Gomphonema angustum,0,1
Foy,-1279,Gomphonema angustum,0,1
Foy,-1274,Gomphonema angustum,0,1
Foy,-1269,Gomphonema angustum,0,1
Foy,-1265,Gomphonema angustum,0,1
Foy,-1261,Gomphonema angustum,0,1
Foy,-1256,Gomphonema angustum,0,1
Foy,-1251,Gomphonema angustum,0,1
Foy,-1246,Gomphonema angustum,0,1
Foy,-1240,Gomphonema angustum,0,1
Foy,-1233,Gomphonema angustum,0,1
Foy,-1227,Gomphonema angustum,0,1
Foy,-1220,Gomphonema angustum,0,1
Foy,-1213,Gomphonema angustum,0,1
Foy,-1206,Gomphonema angustum,0,1
Foy,-1198,Gomphonema angustum,0,1
Foy,-1189,Gomphonema angustum,0,1
Foy,-1182,Gomphonema angustum,0,1
Foy,-1177,Gomphonema angustum,0,1
Foy,-1173,Gomphonema angustum,0,1
Foy,-1168,Gomphonema angustum,0,1
Foy,-1163,Gomphonema angustum,0,1
Foy,-1155,Gomphonema angustum,0,1
Foy,-1148,Gomphonema angustum,0,1
Foy,-1142,Gomphonema angustum,0,1
Foy,-1135,Gomphonema angustum,0,1
Foy,-1127,Gomphonema angustum,0,1
Foy,-1121,Gomphonema angustum,0,1
Foy,-1115,Gomphonema angustum,0,1
Foy,-1109,Gomphonema angustum,0,1
Foy,-1103,Gomphonema angustum,0,1
Foy,-1097,Gomphonema angustum,0,1
Foy,-1091,Gomphonema angustum,0,1
Foy,-1085,Gomphonema angustum,0,1
Foy,-1078,Gomphonema angustum,0,1
Foy,-1073,Gomphonema angustum,0,1
Foy,-1070,Gomphonema angustum,0,1
Foy,-1065,Gomphonema angustum,0,1
Foy,-1059,Gomphonema angustum,0,1
Foy,-1052,Gomphonema angustum,0,1
Foy,-1046,Gomphonema angustum,0,1
Foy,-1041,Gomphonema angustum,0,1
Foy,-1036,Gomphonema angustum,0,1
Foy,-1029,Gomphonema angustum,0,1
Foy,-1022,Gomphonema angustum,0,1
Foy,-1017,Gomphonema angustum,0,1
Foy,-1013,Gomphonema angustum,0,1
Foy,-1008,Gomphonema angustum,0,1
Foy,-1005,Gomphonema angustum,0,1
Foy,-1001,Gomphonema angustum,0,1
Foy,-995,Gomphonema angustum,0,1
Foy,-988,Gomphonema angustum,0,1
Foy,-981,Gomphonema angustum,0,1
Foy,-976,Gomphonema angustum,0,1
Foy,-970,Gomphonema angustum,0,1
Foy,-964,Gomphonema angustum,0,1
Foy,-956,Gomphonema angustum,0,1
Foy,-947,Gomphonema angustum,0,1
Foy,-940,Gomphonema angustum,0,1
Foy,-933,Gomphonema angustum,0,1
Foy,-927,Gomphonema angustum,0,1
Foy,-921,Gomphonema angustum,0,1
Foy,-913,Gomphonema angustum,0,1
Foy,-907,Gomphonema angustum,0,1
Foy,-901,Gomphonema angustum,0,1
Foy,-893,Gomphonema angustum,0,1
Foy,-885,Gomphonema angustum,0,1
Foy,-877,Gomphonema angustum,0,1
Foy,-869,Gomphonema angustum,0,1
Foy,-863,Gomphonema angustum,0,1
Foy,-857,Gomphonema angustum,0,1
Foy,-852,Gomphonema angustum,0,1
Foy,-847,Gomphonema angustum,0,1
Foy,-841,Gomphonema angustum,0,1
Foy,-833,Gomphonema angustum,0,1
Foy,-825,Gomphonema angustum,0,1
Foy,-817,Gomphonema angustum,0,1
Foy,-810,Gomphonema angustum,0,1
Foy,-803,Gomphonema angustum,0,1
Foy,-796,Gomphonema angustum,0,1
Foy,-789,Gomphonema angustum,0,1
Foy,-783,Gomphonema angustum,0,1
Foy,-778,Gomphonema angustum,0,1
Foy,-773,Gomphonema angustum,0,1
Foy,-769,Gomphonema angustum,0,1
Foy,-762,Gomphonema angustum,0,1
Foy,-754,Gomphonema angustum,0,1
Foy,-748,Gomphonema angustum,0,1
Foy,-742,Gomphonema angustum,0,1
Foy,-736,Gomphonema angustum,0,1
Foy,-731,Gomphonema angustum,0,1
Foy,-726,Gomphonema angustum,0,1
Foy,-720,Gomphonema angustum,0,1
Foy,-713,Gomphonema angustum,0,1
Foy,-706,Gomphonema angustum,0,1
Foy,-698,Gomphonema angustum,0,1
Foy,-689,Gomphonema angustum,0,1
Foy,-680,Gomphonema angustum,0,1
Foy,-671,Gomphonema angustum,0,1
Foy,-663,Gomphonema angustum,0,1
Foy,-656,Gomphonema angustum,0,1
Foy,-648,Gomphonema angustum,0,1
Foy,-638,Gomphonema angustum,0,1
Foy,-629,Gomphonema angustum,0,1
Foy,-620,Gomphonema angustum,0,1
Foy,-613,Gomphonema angustum,0,1
Foy,-606,Gomphonema angustum,0,1
Foy,-599,Gomphonema angustum,0,1
Foy,-591,Gomphonema angustum,0.007009346,1
Foy,-584,Gomphonema angustum,0,1
Foy,-578,Gomphonema angustum,0,1
Foy,-572,Gomphonema angustum,0,1
Foy,-565,Gomphonema angustum,0,1
Foy,-558,Gomphonema angustum,0,1
Foy,-552,Gomphonema angustum,0,1
Foy,-547,Gomphonema angustum,0,1
Foy,-541,Gomphonema angustum,0,1
Foy,-534,Gomphonema angustum,0,1
Foy,-527,Gomphonema angustum,0,1
Foy,-521,Gomphonema angustum,0,1
Foy,-513,Gomphonema angustum,0,1
Foy,-505,Gomphonema angustum,0,1
Foy,-498,Gomphonema angustum,0.002597403,1
Foy,-492,Gomphonema angustum,0,1
Foy,-486,Gomphonema angustum,0,1
Foy,-479,Gomphonema angustum,0,1
Foy,-473,Gomphonema angustum,0,1
Foy,-467,Gomphonema angustum,0,1
Foy,-461,Gomphonema angustum,0.002583979,1
Foy,-455,Gomphonema angustum,0.007194245,1
Foy,-449,Gomphonema angustum,0.005464481,1
Foy,-443,Gomphonema angustum,0,1
Foy,-437,Gomphonema angustum,0,1
Foy,-431,Gomphonema angustum,0,1
Foy,-423,Gomphonema angustum,0.008368201,1
Foy,-415,Gomphonema angustum,0,1
Foy,-407,Gomphonema angustum,0,1
Foy,-400,Gomphonema angustum,0,1
Foy,-394,Gomphonema angustum,0,1
Foy,-388,Gomphonema angustum,0,1
Foy,-383,Gomphonema angustum,0,1
Foy,-378,Gomphonema angustum,0,1
Foy,-373,Gomphonema angustum,0,1
Foy,-368,Gomphonema angustum,0,1
Foy,-362,Gomphonema angustum,0,1
Foy,-356,Gomphonema angustum,0.005540166,1
Foy,-349,Gomphonema angustum,0,1
Foy,-344,Gomphonema angustum,0,1
Foy,-339,Gomphonema angustum,0,1
Foy,-334,Gomphonema angustum,0,1
Foy,-328,Gomphonema angustum,0,1
Foy,-320,Gomphonema angustum,0,1
Foy,-313,Gomphonema angustum,0,1
Foy,-308,Gomphonema angustum,0,1
Foy,-302,Gomphonema angustum,0,1
Foy,-296,Gomphonema angustum,0,1
Foy,-290,Gomphonema angustum,0,1
Foy,-285,Gomphonema angustum,0,1
Foy,-281,Gomphonema angustum,0,1
Foy,-278,Gomphonema angustum,0,1
Foy,-277,Gomphonema angustum,0,1
Foy,-273,Gomphonema angustum,0,1
Foy,-268,Gomphonema angustum,0,1
Foy,-263,Gomphonema angustum,0,1
Foy,-258,Gomphonema angustum,0,1
Foy,-253,Gomphonema angustum,0,1
Foy,-248,Gomphonema angustum,0,1
Foy,-242,Gomphonema angustum,0,1
Foy,-236,Gomphonema angustum,0,1
Foy,-231,Gomphonema angustum,0,1
Foy,-226,Gomphonema angustum,0,1
Foy,-221,Gomphonema angustum,0,1
Foy,-215,Gomphonema angustum,0,1
Foy,-210,Gomphonema angustum,0,1
Foy,-205,Gomphonema angustum,0,1
Foy,-200,Gomphonema angustum,0,1
Foy,-195,Gomphonema angustum,0,1
Foy,-190,Gomphonema angustum,0,1
Foy,-185,Gomphonema angustum,0,1
Foy,-180,Gomphonema angustum,0,1
Foy,-175,Gomphonema angustum,0,1
Foy,-170,Gomphonema angustum,0,1
Foy,-165,Gomphonema angustum,0,1
Foy,-160,Gomphonema angustum,0,1
Foy,-155,Gomphonema angustum,0,1
Foy,-150,Gomphonema angustum,0,1
Foy,-145,Gomphonema angustum,0,1
Foy,-140,Gomphonema angustum,0,1
Foy,-135,Gomphonema angustum,0,1
Foy,-130,Gomphonema angustum,0,1
Foy,-125,Gomphonema angustum,0,1
Foy,-120,Gomphonema angustum,0,1
Foy,-115,Gomphonema angustum,0.008130081,1
Foy,-110,Gomphonema angustum,0,1
Foy,-105,Gomphonema angustum,0,1
Foy,-100,Gomphonema angustum,0,1
Foy,-95,Gomphonema angustum,0,1
Foy,-90,Gomphonema angustum,0,1
Foy,-85,Gomphonema angustum,0,1
Foy,-82,Gomphonema angustum,0,1
Foy,-81,Gomphonema angustum,0,1
Foy,-80,Gomphonema angustum,0,1
Foy,-79,Gomphonema angustum,0,1
Foy,-77.5,Gomphonema angustum,0,1
Foy,-75,Gomphonema angustum,0,1
Foy,-74,Gomphonema angustum,0,1
Foy,-72.5,Gomphonema angustum,0,1
Foy,-71,Gomphonema angustum,0,1
Foy,-70,Gomphonema angustum,0,1
Foy,-68,Gomphonema angustum,0,1
Foy,-64,Gomphonema angustum,0,1
Foy,-59.5,Gomphonema angustum,0,1
Foy,-54,Gomphonema angustum,0,1
Foy,-45,Gomphonema angustum,0,1
Foy,-34.5,Gomphonema angustum,0,1
Foy,-26.5,Gomphonema angustum,0,1
Foy,-20.5,Gomphonema angustum,0,1
Foy,-15,Gomphonema angustum,0,1
Foy,-9.5,Gomphonema angustum,0,1
Foy,-2.5,Gomphonema angustum,0,1
Foy,4,Gomphonema angustum,0.002518892,1
Foy,8.5,Gomphonema angustum,0,1
Foy,13,Gomphonema angustum,0,1
Foy,17.5,Gomphonema angustum,0,1
Foy,20,Gomphonema angustum,0,1
Foy,23,Gomphonema angustum,0,1
Foy,25.5,Gomphonema angustum,0,1
Foy,28,Gomphonema angustum,0,1
Foy,31,Gomphonema angustum,0,1
Foy,34,Gomphonema angustum,0,1
Foy,37.5,Gomphonema angustum,0,1
Foy,40.5,Gomphonema angustum,0,1
Foy,42,Gomphonema angustum,0,1
Foy,-6893.73,Gomphonema clavatum,0,1
Foy,-6886.68,Gomphonema clavatum,0,1
Foy,-6879.65,Gomphonema clavatum,0,1
Foy,-6869.12,Gomphonema clavatum,0.006079027,1
Foy,-6858.62,Gomphonema clavatum,0,1
Foy,-6851.63,Gomphonema clavatum,0,1
Foy,-6844.65,Gomphonema clavatum,0.003311258,1
Foy,-6837.69,Gomphonema clavatum,0,1
Foy,-6830.74,Gomphonema clavatum,0,1
Foy,-6823.79,Gomphonema clavatum,0,1
Foy,-6816.86,Gomphonema clavatum,0,1
Foy,-6809.94,Gomphonema clavatum,0.002808989,1
Foy,-6803.03,Gomphonema clavatum,0,1
Foy,-6796.13,Gomphonema clavatum,0,1
Foy,-6789.25,Gomphonema clavatum,0,1
Foy,-6782.37,Gomphonema clavatum,0,1
Foy,-6775.5,Gomphonema clavatum,0.00310559,1
Foy,-6768.65,Gomphonema clavatum,0,1
Foy,-6761.8,Gomphonema clavatum,0.003378378,1
Foy,-6754.97,Gomphonema clavatum,0,1
Foy,-6748.15,Gomphonema clavatum,0,1
Foy,-6741.33,Gomphonema clavatum,0.002824859,1
Foy,-6734.53,Gomphonema clavatum,0,1
Foy,-6727.73,Gomphonema clavatum,0,1
Foy,-6720.95,Gomphonema clavatum,0.006269592,1
Foy,-6714.18,Gomphonema clavatum,0,1
Foy,-6707.41,Gomphonema clavatum,0,1
Foy,-6700.66,Gomphonema clavatum,0,1
Foy,-6693.91,Gomphonema clavatum,0,1
Foy,-6687.18,Gomphonema clavatum,0,1
Foy,-6680.45,Gomphonema clavatum,0,1
Foy,-6673.74,Gomphonema clavatum,0,1
Foy,-6667.03,Gomphonema clavatum,0,1
Foy,-6660.33,Gomphonema clavatum,0,1
Foy,-6653.64,Gomphonema clavatum,0,1
Foy,-6646.96,Gomphonema clavatum,0,1
Foy,-6640.29,Gomphonema clavatum,0,1
Foy,-6633.63,Gomphonema clavatum,0,1
Foy,-6626.97,Gomphonema clavatum,0,1
Foy,-6620.33,Gomphonema clavatum,0,1
Foy,-6613.69,Gomphonema clavatum,0,1
Foy,-6607.06,Gomphonema clavatum,0,1
Foy,-6600.44,Gomphonema clavatum,0,1
Foy,-6593.83,Gomphonema clavatum,0,1
Foy,-6587.23,Gomphonema clavatum,0,1
Foy,-6580.63,Gomphonema clavatum,0,1
Foy,-6574.04,Gomphonema clavatum,0,1
Foy,-6567.46,Gomphonema clavatum,0,1
Foy,-6560.88,Gomphonema clavatum,0,1
Foy,-6554.32,Gomphonema clavatum,0.003174603,1
Foy,-6547.76,Gomphonema clavatum,0.004683841,1
Foy,-6541.2,Gomphonema clavatum,0,1
Foy,-6534.66,Gomphonema clavatum,0,1
Foy,-6528.12,Gomphonema clavatum,0,1
Foy,-6521.59,Gomphonema clavatum,0,1
Foy,-6515.06,Gomphonema clavatum,0.006042296,1
Foy,-6508.54,Gomphonema clavatum,0,1
Foy,-6502.03,Gomphonema clavatum,0.00617284,1
Foy,-6495.52,Gomphonema clavatum,0.00536193,1
Foy,-6489.02,Gomphonema clavatum,0,1
Foy,-6482.52,Gomphonema clavatum,0,1
Foy,-6476.03,Gomphonema clavatum,0,1
Foy,-6469.55,Gomphonema clavatum,0,1
Foy,-6463.07,Gomphonema clavatum,0,1
Foy,-6456.6,Gomphonema clavatum,0,1
Foy,-6450.13,Gomphonema clavatum,0.006711409,1
Foy,-6443.66,Gomphonema clavatum,0,1
Foy,-6437.2,Gomphonema clavatum,0,1
Foy,-6430.75,Gomphonema clavatum,0,1
Foy,-6424.3,Gomphonema clavatum,0,1
Foy,-6417.85,Gomphonema clavatum,0.011019284,1
Foy,-6411.41,Gomphonema clavatum,0,1
Foy,-6404.97,Gomphonema clavatum,0.00955414,1
Foy,-6398.54,Gomphonema clavatum,0,1
Foy,-6392.11,Gomphonema clavatum,0,1
Foy,-6388.89,Gomphonema clavatum,0,1
Foy,-6385.68,Gomphonema clavatum,0,1
Foy,-6379.26,Gomphonema clavatum,0,1
Foy,-6372.83,Gomphonema clavatum,0,1
Foy,-6366.42,Gomphonema clavatum,0,1
Foy,-6360,Gomphonema clavatum,0,1
Foy,-6353.59,Gomphonema clavatum,0,1
Foy,-6347.18,Gomphonema clavatum,0,1
Foy,-6340.77,Gomphonema clavatum,0,1
Foy,-6334.36,Gomphonema clavatum,0,1
Foy,-6327.96,Gomphonema clavatum,0,1
Foy,-6321.55,Gomphonema clavatum,0,1
Foy,-6315.15,Gomphonema clavatum,0,1
Foy,-6308.75,Gomphonema clavatum,0,1
Foy,-6302.35,Gomphonema clavatum,0,1
Foy,-6295.95,Gomphonema clavatum,0,1
Foy,-6289.55,Gomphonema clavatum,0,1
Foy,-6283.16,Gomphonema clavatum,0,1
Foy,-6276.76,Gomphonema clavatum,0,1
Foy,-6267.16,Gomphonema clavatum,0,1
Foy,-6257.56,Gomphonema clavatum,0,1
Foy,-6251.17,Gomphonema clavatum,0,1
Foy,-6244.77,Gomphonema clavatum,0,1
Foy,-6238.36,Gomphonema clavatum,0,1
Foy,-6231.96,Gomphonema clavatum,0,1
Foy,-6225.56,Gomphonema clavatum,0,1
Foy,-6219.15,Gomphonema clavatum,0,1
Foy,-6212.74,Gomphonema clavatum,0,1
Foy,-6206.33,Gomphonema clavatum,0,1
Foy,-6199.92,Gomphonema clavatum,0,1
Foy,-6193.51,Gomphonema clavatum,0,1
Foy,-6187.09,Gomphonema clavatum,0,1
Foy,-6180.67,Gomphonema clavatum,0,1
Foy,-6174.24,Gomphonema clavatum,0,1
Foy,-6167.81,Gomphonema clavatum,0,1
Foy,-6161.38,Gomphonema clavatum,0,1
Foy,-6154.95,Gomphonema clavatum,0,1
Foy,-6148.51,Gomphonema clavatum,0,1
Foy,-6142.06,Gomphonema clavatum,0,1
Foy,-6135.61,Gomphonema clavatum,0,1
Foy,-6129.16,Gomphonema clavatum,0,1
Foy,-6122.7,Gomphonema clavatum,0,1
Foy,-6116.23,Gomphonema clavatum,0,1
Foy,-6109.76,Gomphonema clavatum,0,1
Foy,-6103.28,Gomphonema clavatum,0,1
Foy,-6096.79,Gomphonema clavatum,0,1
Foy,-6090.3,Gomphonema clavatum,0,1
Foy,-6083.8,Gomphonema clavatum,0,1
Foy,-6077.3,Gomphonema clavatum,0,1
Foy,-6070.79,Gomphonema clavatum,0,1
Foy,-6064.26,Gomphonema clavatum,0,1
Foy,-6057.74,Gomphonema clavatum,0,1
Foy,-6051.2,Gomphonema clavatum,0,1
Foy,-6044.65,Gomphonema clavatum,0,1
Foy,-6038.1,Gomphonema clavatum,0,1
Foy,-6031.53,Gomphonema clavatum,0.009966777,1
Foy,-6024.96,Gomphonema clavatum,0.002906977,1
Foy,-6018.38,Gomphonema clavatum,0,1
Foy,-6008.48,Gomphonema clavatum,0,1
Foy,-5998.56,Gomphonema clavatum,0.009868421,1
Foy,-5991.94,Gomphonema clavatum,0.003355705,1
Foy,-5985.3,Gomphonema clavatum,0.003076923,1
Foy,-5978.65,Gomphonema clavatum,0,1
Foy,-5971.99,Gomphonema clavatum,0,1
Foy,-5965.32,Gomphonema clavatum,0,1
Foy,-5958.63,Gomphonema clavatum,0,1
Foy,-5951.93,Gomphonema clavatum,0,1
Foy,-5945.22,Gomphonema clavatum,0,1
Foy,-5938.5,Gomphonema clavatum,0,1
Foy,-5931.76,Gomphonema clavatum,0,1
Foy,-5925.01,Gomphonema clavatum,0,1
Foy,-5918.24,Gomphonema clavatum,0,1
Foy,-5911.45,Gomphonema clavatum,0,1
Foy,-5904.66,Gomphonema clavatum,0,1
Foy,-5897.84,Gomphonema clavatum,0,1
Foy,-5891.02,Gomphonema clavatum,0,1
Foy,-5884.17,Gomphonema clavatum,0,1
Foy,-5877.31,Gomphonema clavatum,0.003058104,1
Foy,-5870.43,Gomphonema clavatum,0.00660066,1
Foy,-5863.53,Gomphonema clavatum,0.003322259,1
Foy,-5856.62,Gomphonema clavatum,0,1
Foy,-5849.69,Gomphonema clavatum,0,1
Foy,-5842.74,Gomphonema clavatum,0,1
Foy,-5835.77,Gomphonema clavatum,0,1
Foy,-5828.78,Gomphonema clavatum,0.003236246,1
Foy,-5821.77,Gomphonema clavatum,0.003278689,1
Foy,-5814.75,Gomphonema clavatum,0,1
Foy,-5807.7,Gomphonema clavatum,0,1
Foy,-5800.63,Gomphonema clavatum,0,1
Foy,-5793.54,Gomphonema clavatum,0,1
Foy,-5786.43,Gomphonema clavatum,0,1
Foy,-5779.3,Gomphonema clavatum,0,1
Foy,-5772.15,Gomphonema clavatum,0,1
Foy,-5764.97,Gomphonema clavatum,0,1
Foy,-5757.77,Gomphonema clavatum,0.003344482,1
Foy,-5746.93,Gomphonema clavatum,0,1
Foy,-5736.04,Gomphonema clavatum,0,1
Foy,-5728.74,Gomphonema clavatum,0,1
Foy,-5721.42,Gomphonema clavatum,0,1
